Time,State Index,Position-Az (Deg),Position-El (Deg),Position-Cl (Deg),Velocity-Az (D/Sec),Velocity-El (D/Sec),Velocity-Cl (D/Sec),Motor-Az (Amps),Motor-El (Amps),Motor-Cl (Amps),Target Error-Az (Deg),Target Error-El (Deg),Target Error-Cl (Deg),Sensor-Y-Tilt El(Deg),Sensor-X-Tilt Cl(Deg),Ref Error-Az (Deg),Ref Error-El (Deg),Ref Error-Cl (Deg),Display AGC,Background AGC,El Joint Angle,Cl Joint Angle,Sensor-Z-Enc Rel (Deg),Sensor-Z-Enc Total (Deg),Receiver Freq,Antenna Latitude (Deg),Antenna Longitude (Deg),Az Tracking Delta (Deg),El Tracking Delta (Deg),Cl Tracking Delta (Deg),Tracking,Targeting,Searching,Block Zone,Appr.Block Zone,Init.Done,Unwrap,At Target,Hw Task Time (mSec),Pass LogTime(mSec),Tracker Update_0(mSec)
2459306.100842,6,99.216064,10.002384,0.019091,-0.154264,-0.118430,0.108317,-0.435300,0.433834,-0.146500,0.039902,-0.010219,0.019102,10.028640,0.006699,0.006943,-0.009373,-0.008239,727,727,9.969307,0.508510,98.799225,461.447754,2282.500000,17.977127,67.136940,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.113000,1.294000,0.211000
2459306.100854,6,99.136208,10.024696,0.000954,0.007313,0.193754,0.050296,0.465153,-0.018235,0.099682,-0.039955,0.012094,0.000965,10.010060,0.131527,0.011449,-0.018086,-0.015900,727,727,9.950478,0.502232,98.886932,461.535645,2282.500000,17.977127,67.136940,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.596000,1.294000,0.216000
2459306.100865,6,99.223259,9.998187,0.011510,-0.058369,-0.145042,-0.011039,-0.632930,0.423670,-0.145316,0.047096,-0.014416,0.011522,10.111521,0.045582,0.008187,-0.005633,-0.016150,727,727,9.975586,0.508510,98.788322,461.436768,2282.500000,17.977127,67.136940,0.120102,0.000063,-0.000011,0,0,0,1,0,1,0,1,1.320000,1.294000,0.360000
2459306.100877,6,99.130966,10.024436,-0.002840,-0.036991,0.196651,0.098349,0.537470,0.096453,0.105367,-0.045197,0.011833,-0.002829,9.962131,0.014740,0.008089,-0.005588,-0.009156,728,728,10.032089,0.508510,98.887299,461.535645,2282.500000,17.977127,67.136940,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.092000,1.294000,0.217000
2459306.100888,6,99.223404,9.997988,0.007973,-0.022228,-0.096763,0.053317,-0.472513,0.437505,-0.058453,0.047241,-0.014615,0.007985,9.969728,0.012193,0.001372,-0.002055,-0.004153,727,727,9.988144,0.508510,98.777390,461.425781,2282.500000,17.977127,67.136940,0.120102,0.000063,-0.000011,0,0,0,1,0,1,0,1,1.090000,1.294000,0.216000
2459306.100900,6,99.123543,10.022650,-0.002675,0.046596,0.164126,-0.058663,0.727986,0.081826,0.029442,-0.052620,0.010047,-0.002664,10.003430,-0.063194,-0.001604,-0.001630,-0.007133,727,727,10.025810,0.502232,98.914757,461.563110,2282.500000,17.977127,67.136940,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.478000,1.294000,0.217000
2459306.100912,6,99.223564,9.997694,0.000277,0.012097,-0.254484,0.071078,-0.493017,0.539268,-0.047021,0.047401,-0.014909,0.000288,9.943346,-0.003347,-0.001081,0.004734,-0.004427,727,727,10.013252,0.514788,98.793945,461.442261,2282.500000,17.977127,67.136940,0.120102,0.000063,-0.000011,0,0,0,1,0,1,0,1,1.488000,1.294000,0.372000
2459306.100923,6,99.131241,10.024764,-0.007838,0.065341,0.234880,0.032427,0.733148,-0.053679,0.032937,-0.044922,0.012161,-0.007827,9.981805,-0.094865,0.003055,0.001434,-0.001069,727,727,9.950478,0.514788,98.925407,461.574097,2282.500000,17.977127,67.136940,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.094000,1.294000,0.216000
2459306.100935,6,99.224098,9.995158,0.001228,0.026598,-0.246057,-0.045991,-0.397054,0.467471,-0.100909,0.047935,-0.017445,0.001239,9.940058,0.005524,0.005056,0.003659,0.006153,726,727,10.000702,0.521066,98.782967,461.431274,2282.500000,17.977127,67.136940,0.120102,0.000063,-0.000011,0,0,0,1,0,1,0,1,1.088000,1.294000,0.215000
2459306.100946,6,99.130005,10.022315,-0.007234,0.022108,0.167801,-0.072580,0.611506,0.054108,0.123091,-0.046158,0.009712,-0.007223,10.037579,-0.136836,0.009661,-0.002083,0.000706,727,727,9.969307,0.502232,98.909042,461.557617,2282.500000,17.977127,67.136940,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.392000,1.294000,0.219000
2459306.100958,6,99.226730,10.000939,0.011447,0.032583,-0.160249,-0.063417,-0.576925,0.354766,-0.124705,0.050568,-0.011663,0.011458,9.841726,-0.025075,0.006650,-0.001943,-0.000610,727,727,9.950478,0.502232,98.782684,461.431274,2282.500000,17.977127,67.136940,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.615000,1.294000,0.372000
2459306.100970,6,99.131844,10.018839,-0.001430,-0.046870,0.100431,0.036342,0.648713,0.038333,0.179455,-0.044319,0.006236,-0.001419,10.037411,-0.157821,0.004890,-0.007856,-0.013471,728,728,10.000702,0.495954,98.887184,461.535645,2282.500000,17.977127,67.136940,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.088000,1.294000,0.214000
2459306.100981,6,99.225029,9.997945,0.013094,-0.040032,-0.118214,-0.086883,-0.575046,0.460421,-0.074795,0.048866,-0.014658,0.013105,10.060762,0.084196,0.003195,0.006386,-0.015730,727,727,9.988144,0.502232,98.793869,461.442261,2282.500000,17.977127,67.136940,0.120102,0.000063,-0.000011,0,0,0,1,0,1,0,1,1.091000,1.294000,0.218000
2459306.100993,6,99.134888,10.020185,0.001460,0.102740,0.201723,-0.146860,0.538671,0.152803,0.064686,-0.041275,0.007583,0.001471,10.094376,0.036762,0.008692,0.008014,-0.020880,727,727,10.032089,0.502232,98.931267,461.579590,2282.500000,17.977127,67.136940,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.272000,1.294000,0.214000
2459306.101004,6,99.232658,9.996140,0.008464,-0.131295,-0.109715,-0.102233,-0.625930,0.510796,-0.132933,0.056496,-0.016462,0.008475,9.977088,0.102559,0.009739,0.011269,-0.010136,727,727,10.032089,0.508510,98.788597,461.436768,2282.500000,17.977127,67.136940,0.120102,0.000063,-0.000011,0,0,0,1,0,1,0,1,1.765000,1.294000,0.303000
2459306.101016,6,99.131836,10.029106,-0.007481,0.030230,0.272455,0.069610,0.667079,-0.017191,0.083795,-0.044327,0.016503,-0.007470,10.111660,-0.083486,0.011893,0.007866,-0.002514,727,727,9.994423,0.508510,98.931076,461.579590,2282.500000,17.977127,67.136940,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.093000,1.294000,0.216000
2459306.101027,6,99.227150,9.998666,0.000624,0.003559,-0.187540,-0.061891,-0.672455,0.477885,-0.079596,0.050987,-0.013937,0.000635,10.006616,0.230190,0.010976,0.006864,-0.000539,728,728,9.994423,0.508510,98.793869,461.442261,2282.500000,17.977127,67.136940,0.120102,0.000063,-0.000011,0,0,0,1,0,1,0,1,1.092000,1.294000,0.216000
2459306.101039,6,99.127136,10.022140,-0.009458,-0.010500,0.123407,-0.180333,0.763298,0.042709,0.115346,-0.049026,0.009537,-0.009447,10.132113,0.031803,0.009688,-0.007101,-0.001204,728,728,9.988144,0.502232,98.936577,461.585083,2282.500000,17.977127,67.136940,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.172000,1.294000,0.215000
2459306.101050,6,99.229675,10.002465,0.004068,-0.080139,-0.160749,0.083325,-0.672943,0.418389,-0.186567,0.053513,-0.010138,0.004079,9.891828,0.037482,0.005172,0.000209,0.001570,727,727,9.975586,0.514788,98.777298,461.425781,2282.500000,17.977131,67.136940,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.669000,1.294000,0.217000
2459306.101062,6,99.132523,10.028785,-0.007325,-0.004187,0.145302,-0.019451,0.498011,0.058669,0.102372,-0.043640,0.016182,-0.007314,10.044349,-0.093572,0.000436,-0.003376,-0.004111,728,728,10.019531,0.508510,98.887215,461.535645,2282.500000,17.977131,67.136940,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.235000,1.294000,0.342000
2459306.101074,6,99.218811,10.000781,-0.002470,-0.015892,-0.090316,0.050786,-0.460672,0.524859,-0.046286,0.042648,-0.011822,-0.002459,9.998819,0.034197,-0.004141,0.007520,0.001714,727,727,10.006981,0.514788,98.799393,461.447754,2282.500000,17.977131,67.136940,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.099000,1.294000,0.219000
2459306.101085,6,99.129395,10.030561,-0.013430,-0.049478,0.057515,0.024480,0.544437,0.048990,0.180496,-0.046768,0.017959,-0.013419,10.057403,-0.071596,-0.003184,0.001657,0.000204,727,727,9.969307,0.514788,98.903465,461.552124,2282.500000,17.977131,67.136940,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.094000,1.294000,0.218000
2459306.101097,6,99.223869,9.999766,-0.003408,-0.014950,-0.263531,0.005785,-0.567154,0.495136,-0.078666,0.047707,-0.012836,-0.003397,9.866862,-0.043838,-0.005930,-0.005422,0.004279,727,727,9.994423,0.521066,98.782883,461.431274,2282.500000,17.977131,67.136940,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.545000,1.294000,0.214000
2459306.101108,6,99.127190,10.028028,-0.005526,0.039143,0.121806,0.076973,0.683803,0.108191,0.055440,-0.048973,0.015426,-0.005515,10.014921,-0.063208,-0.001603,-0.017971,0.005005,727,727,9.975586,0.508510,98.914505,461.563110,2282.500000,17.977131,67.136940,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.380000,1.294000,0.357000
2459306.101120,6,99.226303,10.002717,0.008215,-0.053388,-0.314546,0.013885,-0.559655,0.480013,-0.093459,0.050140,-0.009886,0.008226,10.088842,0.001721,0.000018,-0.016255,0.000869,728,728,9.925362,0.508510,98.782570,461.431274,2282.500000,17.977131,67.136940,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.093000,1.294000,0.216000
2459306.101132,6,99.126724,10.029832,-0.002294,0.043885,0.096068,-0.108702,0.650113,0.039792,0.081980,-0.049438,0.017229,-0.002283,9.984108,-0.032507,0.002542,-0.026993,-0.010030,727,727,9.937920,0.495954,98.919792,461.568604,2282.500000,17.977131,67.136940,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.086000,1.294000,0.215000
2459306.101143,6,99.226418,9.998289,0.010617,0.054956,-0.176479,-0.052864,-0.630652,0.414828,-0.137082,0.050255,-0.014314,0.010628,9.895149,0.027380,0.004509,-0.019489,-0.010953,726,727,9.988144,0.508510,98.788376,461.436768,2282.500000,17.977131,67.136940,0.120102,0.000063,-0.000011,0,0,0,1,0,1,0,1,1.428000,1.294000,0.215000
2459306.101155,6,99.122711,10.024185,-0.006756,0.001293,0.188262,-0.023794,0.783366,0.120101,0.188880,-0.053452,0.011582,-0.006745,9.982574,-0.008861,0.004294,-0.015699,-0.007691,727,727,10.013252,0.514788,98.931183,461.579590,2282.500000,17.977131,67.136940,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.552000,1.294000,0.377000
2459306.101166,6,99.225563,10.004455,-0.003068,0.015857,-0.066271,-0.021009,-0.468059,0.435405,-0.104556,0.049400,-0.008148,-0.003057,10.012335,0.062719,-0.000917,-0.001068,0.003551,728,728,9.994423,0.521066,98.771896,461.420288,2282.500000,17.977131,67.136940,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.088000,1.294000,0.216000
2459306.101178,6,99.129623,10.024702,-0.013097,-0.008652,0.213500,-0.006075,0.645516,0.118167,0.179078,-0.046539,0.012099,-0.013086,10.044096,0.065203,-0.008472,-0.003114,0.007228,727,727,10.044647,0.521066,98.870888,461.519165,2282.500000,17.977131,67.136940,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.100000,1.294000,0.217000
2459306.101189,6,99.228859,10.007164,0.004663,-0.086681,-0.006344,0.084277,-0.662381,0.400808,-0.098114,0.052696,-0.005439,0.004675,10.115686,0.122005,-0.018648,0.010498,0.011424,726,727,9.950478,0.521066,98.749649,461.398315,2282.500000,17.977131,67.136940,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.314000,1.294000,0.214000
2459306.101201,6,99.125671,10.024820,-0.007411,0.163952,0.064160,0.089624,0.540839,0.092284,0.080844,-0.050491,0.012218,-0.007400,9.985189,0.020757,-0.020402,0.008342,0.009850,726,727,10.000702,0.514788,98.892670,461.541138,2282.500000,17.977127,67.136940,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.690000,1.294000,0.374000
2459306.101212,6,99.221657,10.005414,0.004672,0.048667,-0.158389,0.044937,-0.449169,0.399767,-0.136260,0.045494,-0.007189,0.004683,9.986636,0.220780,-0.018073,0.013829,0.006268,727,727,9.969307,0.514788,98.788277,461.436768,2282.500000,17.977127,67.136932,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.094000,1.294000,0.218000
2459306.101224,6,99.128456,10.025152,-0.004133,0.072939,0.105474,0.050801,0.606672,0.068338,0.078085,-0.047707,0.012549,-0.004122,10.107626,0.030820,-0.009339,-0.001249,0.001732,727,727,9.969307,0.514788,98.920059,461.568604,2282.500000,17.977127,67.136932,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.101000,1.294000,0.217000
2459306.101236,6,99.227097,10.002116,0.006170,-0.076278,-0.314890,-0.012895,-0.594765,0.489224,-0.039932,0.050934,-0.010487,0.006181,10.031777,-0.081529,-0.004919,0.005055,0.001299,727,727,10.006981,0.521066,98.760925,461.409302,2282.500000,17.977127,67.136932,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.231000,1.294000,0.213000
2459306.101247,6,99.125183,10.012450,-0.013019,0.001575,0.134849,0.051651,0.696702,0.224722,0.159077,-0.050980,-0.000153,-0.013008,9.958032,0.000879,-0.001540,-0.004549,-0.000183,727,727,10.038368,0.521066,98.925850,461.574097,2282.500000,17.977127,67.136932,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.707000,1.294000,0.264000
2459306.101259,6,99.226913,9.997290,-0.002631,-0.074992,-0.162568,0.036637,-0.601233,0.596574,-0.025350,0.050751,-0.015313,-0.002620,10.031191,-0.141659,-0.001892,0.009806,0.008462,727,727,10.025810,0.533622,98.788574,461.436768,2282.500000,17.977127,67.136932,0.120102,0.000063,-0.000011,0,0,0,1,0,1,0,1,1.097000,1.294000,0.215000
2459306.101270,6,99.128456,10.022280,-0.012440,0.001594,0.120169,0.010842,0.612637,0.099893,0.163476,-0.047707,0.009677,-0.012429,10.048974,-0.085490,-0.000048,0.005988,0.013160,728,728,10.006981,0.527344,98.920189,461.568604,2282.500000,17.977127,67.136932,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.096000,1.294000,0.218000
2459306.101282,6,99.224594,9.998066,0.000417,0.037648,-0.163050,-0.006469,-0.510222,0.573136,-0.072199,0.048431,-0.014537,0.000428,9.996486,-0.232569,0.002676,0.012632,0.012359,728,728,10.050926,0.527344,98.799644,461.447754,2282.500000,17.977127,67.136932,0.120102,0.000063,-0.000011,0,0,0,1,0,1,0,1,1.153000,1.294000,0.213000
2459306.101293,6,99.130127,10.021742,-0.007323,-0.002104,0.024236,0.074864,0.560009,0.127891,0.148821,-0.046036,0.009139,-0.007312,9.977359,-0.077921,0.008217,-0.001590,0.006155,727,727,10.025810,0.514788,98.920273,461.568604,2282.500000,17.977127,67.136932,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.635000,1.294000,0.213000
2459306.101305,6,99.224686,10.004131,0.004305,0.045849,-0.114869,-0.028238,-0.531741,0.439561,-0.002231,0.048523,-0.008471,0.004316,10.080299,0.038749,0.009730,0.003934,0.002620,726,727,10.006981,0.521066,98.793961,461.442261,2282.500000,17.977127,67.136932,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.252000,1.294000,0.366000
2459306.101317,6,99.127129,10.027605,-0.008001,0.027759,0.261620,-0.016719,0.657155,0.123260,0.259656,-0.049034,0.015002,-0.007990,10.007535,0.088647,0.012027,-0.000040,0.003499,728,728,10.038368,0.521066,98.914818,461.563110,2282.500000,17.977127,67.136932,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.097000,1.294000,0.218000
2459306.101328,6,99.222572,10.002337,0.013667,0.006024,-0.172882,-0.011728,-0.444609,0.501549,-0.144904,0.046410,-0.010265,0.013678,10.146316,0.119960,0.009299,0.007605,0.004181,727,727,10.038368,0.527344,98.794106,461.442261,2282.500000,17.977125,67.136932,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.104000,1.294000,0.218000
2459306.101340,6,99.128487,10.022138,-0.002768,-0.045637,0.213927,0.024998,0.587532,0.159265,0.175902,-0.047676,0.009535,-0.002757,9.933143,0.205254,0.006766,0.004817,-0.001626,727,727,10.044647,0.514788,98.931343,461.579590,2282.500000,17.977125,67.136932,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.512000,1.294000,0.218000
2459306.101351,6,99.232170,9.999413,0.016396,-0.030916,-0.131789,0.004099,-0.693275,0.514179,-0.127091,0.056007,-0.013189,0.016407,9.999502,0.156199,0.000446,0.009575,-0.003836,727,727,10.025810,0.514788,98.755623,461.403809,2282.500000,17.977125,67.136932,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.420000,1.294000,0.365000
2459306.101363,6,99.126602,10.025059,0.003709,-0.010154,0.111498,0.032316,0.701399,-0.060667,0.059358,-0.049561,0.012456,0.003720,10.048380,0.234759,-0.006244,-0.002944,-0.005749,727,727,9.963036,0.514788,98.887054,461.535645,2282.500000,17.977125,67.136932,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.104000,1.294000,0.219000
2459306.101375,6,99.227928,9.999321,0.017981,0.048834,-0.234069,-0.075610,-0.663028,0.590263,-0.110714,0.051765,-0.013282,0.017992,10.080257,0.071975,-0.009353,0.005715,-0.006196,727,727,10.025810,0.514788,98.755516,461.403809,2282.500000,17.977125,67.136932,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.108000,1.294000,0.215000
2459306.101386,6,99.128426,10.021762,0.004928,0.018779,0.267617,0.000728,0.516354,0.086060,0.107158,-0.047737,0.009159,0.004939,10.075945,0.003816,-0.009499,-0.000388,-0.007764,728,727,10.013252,0.508510,98.914742,461.563110,2282.500000,17.977125,67.136932,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.399000,1.294000,0.213000
2459306.101398,6,99.222237,9.996808,0.007773,0.072573,-0.213198,-0.099437,-0.358929,0.590203,-0.050145,0.046074,-0.015795,0.007784,9.905986,-0.007611,-0.013857,0.004396,-0.004167,727,727,10.025810,0.514788,98.788513,461.436768,2282.500000,17.977125,67.136932,0.120102,0.000063,-0.000011,0,0,0,1,0,1,0,1,1.605000,1.294000,0.361000
2459306.101409,6,99.134285,10.026414,-0.001694,-0.096539,0.251621,-0.057377,0.511461,0.046689,0.073108,-0.041878,0.013811,-0.001683,9.952939,-0.048409,-0.009911,-0.000574,-0.005510,727,727,10.000702,0.514788,98.881683,461.530151,2282.500000,17.977125,67.136932,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.092000,1.294000,0.215000
2459306.101421,6,99.221619,9.997895,0.004673,-0.118131,-0.067386,-0.007668,-0.525261,0.348261,0.008719,0.045456,-0.014708,0.004684,9.985849,-0.131043,-0.010919,0.000511,-0.005957,727,727,9.931641,0.514788,98.788124,461.436768,2282.500000,17.977125,67.136932,0.120102,0.000063,-0.000011,0,0,0,1,0,1,0,1,1.089000,1.294000,0.216000
2459306.101433,6,99.127129,10.020178,-0.010953,-0.074389,0.126222,-0.026634,0.644768,0.056143,0.175057,-0.049034,0.007575,-0.010942,9.958327,-0.159787,-0.009803,-0.006370,-0.006911,727,727,9.994423,0.508510,98.892715,461.541138,2282.500000,17.977125,67.136925,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.302000,1.294000,0.216000
2459306.101444,6,99.225128,9.999219,0.003301,0.020279,-0.238322,0.062423,-0.687049,0.461633,-0.083669,0.048965,-0.013384,0.003312,10.100500,-0.040532,-0.009296,0.005866,-0.000379,727,727,9.950478,0.521066,98.771698,461.420288,2282.500000,17.977125,67.136925,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.728000,1.294000,0.357000
2459306.101456,6,99.123375,10.030131,-0.011688,0.143719,0.259463,0.170423,0.694915,-0.152285,0.096722,-0.052788,0.017529,-0.011677,10.124473,-0.144981,-0.003441,0.001153,0.000454,727,727,9.843750,0.514788,98.914078,461.563110,2282.500000,17.977125,67.136925,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.096000,1.294000,0.218000
2459306.101467,6,99.224121,9.998353,-0.003719,0.155955,-0.115999,-0.020263,-0.647819,0.517634,-0.019724,0.047958,-0.014250,-0.003708,10.061151,0.046306,0.000964,0.005187,0.002585,728,728,10.006981,0.514788,98.788353,461.436768,2282.500000,17.977125,67.136925,0.120102,0.000063,-0.000011,0,0,0,1,0,1,0,1,1.108000,1.294000,0.218000
2459306.101479,6,99.126686,10.023526,-0.013982,-0.033437,0.209291,0.017774,0.640045,0.066061,0.132207,-0.049477,0.010923,-0.013971,10.031224,0.023181,0.006488,-0.003631,0.007272,727,727,10.019531,0.514788,98.936676,461.585083,2282.500000,17.977125,67.136925,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.206000,1.294000,0.217000
2459306.101490,6,99.228432,9.997545,0.002356,0.048275,-0.082648,0.072263,-0.639398,0.445492,-0.062235,0.052269,-0.015058,0.002367,9.952046,0.153062,0.008498,-0.000723,0.012020,728,728,9.988144,0.521066,98.771881,461.420288,2282.500000,17.977125,67.136925,0.120102,0.000063,-0.000011,0,0,0,1,0,1,0,1,1.711000,1.294000,0.258000
2459306.101502,6,99.127953,10.023495,0.000569,-0.000837,0.044078,0.049636,0.536886,0.019915,0.033939,-0.048210,0.010892,0.000580,10.092872,0.108161,0.011966,-0.015207,0.004570,727,727,9.988144,0.508510,98.887177,461.535645,2282.500000,17.977125,67.136925,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.104000,1.294000,0.220000
2459306.101513,6,99.218750,10.000523,0.016313,0.049876,-0.078984,-0.015443,-0.577507,0.454480,-0.132057,0.042587,-0.012080,0.016325,10.035680,0.363273,0.009641,-0.013349,-0.002461,727,727,9.956757,0.508510,98.799240,461.447754,2282.500000,17.977125,67.136925,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.090000,1.294000,0.218000
2459306.101525,6,99.127411,10.029272,0.009414,-0.111532,0.206392,-0.033338,0.617603,-0.080651,-0.001717,-0.048752,0.016669,0.009425,10.120116,0.117894,0.008596,-0.017237,-0.012980,727,727,9.944199,0.495954,98.914352,461.563110,2282.500000,17.977125,67.136925,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.139000,1.294000,0.218000
2459306.101537,6,99.220116,9.996302,0.012051,-0.049096,-0.178800,0.023587,-0.422528,0.500972,-0.066287,0.043953,-0.016301,0.012062,10.054931,0.119331,0.005840,-0.009252,-0.016383,727,727,10.050926,0.502232,98.783142,461.431274,2282.500000,17.977125,67.136925,0.120102,0.000063,-0.000011,0,0,0,1,0,1,0,1,1.604000,1.294000,0.212000
2459306.101548,6,99.126480,10.021027,0.002175,0.110557,0.132051,-0.075725,0.659329,0.082205,0.127824,-0.049683,0.008424,0.002187,10.011711,-0.007884,0.007707,-0.013568,-0.013478,727,727,10.006981,0.502232,98.909248,461.557617,2282.500000,17.977125,67.136925,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.293000,1.294000,0.391000
2459306.101560,6,99.226456,10.000976,0.004725,0.082114,-0.090260,0.077170,-0.631493,0.516120,-0.059390,0.050293,-0.011627,0.004736,9.971664,0.063771,0.005393,-0.003993,-0.006063,727,727,9.956757,0.514788,98.777245,461.425781,2282.500000,17.977125,67.136925,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.098000,1.294000,0.222000
